diamond_id,hour_i,frame_i,side,hourly_open_time,hourly_close_time,hourly_open,hourly_close,rsi,sar,stop_price,confirm_bar_open_time,confirm_time,entry_time,status
368,17818,213828,1,2025-09-01 07:00:00+00:00,2025-09-01 08:00:00+00:00,108020.4,109387.0,62.45786475403043,27.43901588374868,107936.6,2025-09-01 08:00:00+00:00,2025-09-01 08:05:00+00:00,2025-09-01 08:05:00+00:00,entered
369,17903,214848,1,2025-09-04 20:00:00+00:00,2025-09-04 21:00:00+00:00,109739.3,110353.6,47.50512211576214,28.86321712032027,109690.0,2025-09-04 21:00:00+00:00,2025-09-04 21:05:00+00:00,2025-09-04 21:05:00+00:00,entered
370,17921,215064,-1,2025-09-05 14:00:00+00:00,2025-09-05 15:00:00+00:00,113041.3,110543.6,42.292046318822976,71.06708213894126,113041.3,2025-09-05 15:00:00+00:00,2025-09-05 15:05:00+00:00,2025-09-05 15:05:00+00:00,entered
371,17998,215988,-1,2025-09-08 19:00:00+00:00,2025-09-08 20:00:00+00:00,112444.1,112072.4,57.147450378109724,74.80242617068366,112444.1,,,,occupied_skip
372,18058,216708,-1,2025-09-11 07:00:00+00:00,2025-09-11 08:00:00+00:00,114261.0,114040.0,63.034680499230625,75.57152722726963,114276.0,2025-09-11 09:05:00+00:00,2025-09-11 09:10:00+00:00,2025-09-11 09:10:00+00:00,entered
373,18078,216948,-1,2025-09-12 03:00:00+00:00,2025-09-12 04:00:00+00:00,115351.4,115143.0,61.46336687614181,76.6612433235538,115393.2,,,,cancelled_stop
374,18096,217164,-1,2025-09-12 21:00:00+00:00,2025-09-12 22:00:00+00:00,116092.0,115791.3,58.25526826847503,75.83400001367716,116092.0,,,,cancelled_stop
375,18198,218388,-1,2025-09-17 03:00:00+00:00,2025-09-17 04:00:00+00:00,116630.3,116314.2,55.38235323891495,71.12007281333834,116700.0,2025-09-17 04:00:00+00:00,2025-09-17 04:05:00+00:00,2025-09-17 04:05:00+00:00,entered
376,18259,219120,1,2025-09-19 16:00:00+00:00,2025-09-19 17:00:00+00:00,115815.7,116024.6,36.81433674005026,29.809930714140904,115732.1,,,,cancelled_stop
377,18265,219192,1,2025-09-19 22:00:00+00:00,2025-09-19 23:00:00+00:00,115409.3,115560.9,37.917585188485134,24.315138205166036,115409.3,,,,cancelled_stop
378,18326,219924,1,2025-09-22 11:00:00+00:00,2025-09-22 12:00:00+00:00,112732.7,112808.4,30.084974089301838,17.761900166781217,112604.3,,,,cancelled_stop
379,18401,220824,1,2025-09-25 14:00:00+00:00,2025-09-25 15:00:00+00:00,110950.0,111475.3,39.80899267144262,27.34776678221482,110930.0,,,,cancelled_stop
380,18412,220956,1,2025-09-26 01:00:00+00:00,2025-09-26 02:00:00+00:00,109420.3,109635.7,39.05520147748157,19.391615926309854,109256.9,,,,cancelled_stop
381,18485,221832,-1,2025-09-29 02:00:00+00:00,2025-09-29 03:00:00+00:00,111814.5,111710.8,74.56735299944813,91.02398105496842,111981.1,,,,cancelled_stop
382,18510,222132,-1,2025-09-30 03:00:00+00:00,2025-09-30 04:00:00+00:00,114422.0,114328.0,75.7628318757042,86.91676051253285,114482.0,2025-09-30 04:50:00+00:00,2025-09-30 04:55:00+00:00,2025-09-30 04:55:00+00:00,entered
383,18548,222588,-1,2025-10-01 17:00:00+00:00,2025-10-01 18:00:00+00:00,117497.0,116749.0,64.42246794007833,76.85045927358246,117655.3,,,,cancelled_stop
384,18565,222792,-1,2025-10-02 10:00:00+00:00,2025-10-02 11:00:00+00:00,118830.0,118594.1,65.98981043986214,77.25221037076977,118908.2,,,,cancelled_stop
385,18579,222960,-1,2025-10-03 00:00:00+00:00,2025-10-03 01:00:00+00:00,120477.9,120096.5,60.91641168945161,74.43303854336486,120502.3,2025-10-03 01:40:00+00:00,2025-10-03 01:45:00+00:00,2025-10-03 01:45:00+00:00,entered
386,18603,223248,-1,2025-10-04 00:00:00+00:00,2025-10-04 01:00:00+00:00,122189.0,122077.8,63.155589153255455,79.09421747853762,122248.0,2025-10-04 01:25:00+00:00,2025-10-04 01:30:00+00:00,2025-10-04 01:30:00+00:00,entered
387,18636,223644,-1,2025-10-05 09:00:00+00:00,2025-10-05 10:00:00+00:00,124599.9,122989.3,49.71521614636158,79.1950973928383,124660.0,2025-10-05 10:00:00+00:00,2025-10-05 10:05:00+00:00,2025-10-05 10:05:00+00:00,entered
388,18671,224064,-1,2025-10-06 20:00:00+00:00,2025-10-06 21:00:00+00:00,125343.0,125164.5,59.36359895601251,71.23117506819864,125488.6,2025-10-06 21:20:00+00:00,2025-10-06 21:25:00+00:00,2025-10-06 21:25:00+00:00,entered
389,18699,224400,1,2025-10-08 00:00:00+00:00,2025-10-08 01:00:00+00:00,121281.9,121859.8,40.60903492716751,24.345368831138956,121210.4,2025-10-08 02:20:00+00:00,2025-10-08 02:25:00+00:00,2025-10-08 02:25:00+00:00,entered
390,18773,225288,1,2025-10-11 02:00:00+00:00,2025-10-11 03:00:00+00:00,111101.2,113157.3,30.124947396877047,11.869457627005673,111085.4,,,,cancelled_stop
391,18798,225588,1,2025-10-12 03:00:00+00:00,2025-10-12 04:00:00+00:00,110088.6,110654.2,39.31119302394641,27.4976332948616,109973.9,2025-10-12 04:05:00+00:00,2025-10-12 04:10:00+00:00,2025-10-12 04:10:00+00:00,entered
392,18821,225864,-1,2025-10-13 02:00:00+00:00,2025-10-13 03:00:00+00:00,115653.5,115275.0,66.64926528804695,72.49054587022044,115920.3,2025-10-13 03:50:00+00:00,2025-10-13 03:55:00+00:00,2025-10-13 03:55:00+00:00,entered
393,18857,226296,1,2025-10-14 14:00:00+00:00,2025-10-14 15:00:00+00:00,110970.0,111374.9,36.51549756712599,21.919901135462084,110865.7,2025-10-14 15:45:00+00:00,2025-10-14 15:50:00+00:00,2025-10-14 15:50:00+00:00,entered
394,18892,226716,1,2025-10-16 01:00:00+00:00,2025-10-16 02:00:00+00:00,110396.2,111261.9,46.596287237344896,29.881740569367707,110380.0,2025-10-16 02:00:00+00:00,2025-10-16 02:05:00+00:00,2025-10-16 02:05:00+00:00,entered
395,18917,227016,1,2025-10-17 02:00:00+00:00,2025-10-17 03:00:00+00:00,108775.7,108913.5,44.14857561876185,27.488580870750695,108333.3,2025-10-17 03:00:00+00:00,2025-10-17 03:05:00+00:00,2025-10-17 03:05:00+00:00,entered
396,18930,227172,1,2025-10-17 15:00:00+00:00,2025-10-17 16:00:00+00:00,105119.9,106730.1,46.0186900711646,21.82757337619121,105041.0,2025-10-17 16:00:00+00:00,2025-10-17 16:05:00+00:00,2025-10-17 16:05:00+00:00,entered
397,18984,227820,-1,2025-10-19 21:00:00+00:00,2025-10-19 22:00:00+00:00,108790.8,108700.9,62.77202404725859,75.74892934250204,108830.1,,,,occupied_skip
398,19003,228048,-1,2025-10-20 16:00:00+00:00,2025-10-20 17:00:00+00:00,111092.4,110630.0,59.92765645165975,75.99402356742333,111271.9,,,,occupied_skip
399,19021,228264,1,2025-10-21 10:00:00+00:00,2025-10-21 11:00:00+00:00,107707.3,108453.7,42.506586002745756,26.657923895135653,107523.6,,,,occupied_skip
400,19033,228408,-1,2025-10-21 22:00:00+00:00,2025-10-21 23:00:00+00:00,110786.5,109040.1,43.087162439092296,74.30323674363714,110786.5,2025-10-21 23:00:00+00:00,2025-10-21 23:05:00+00:00,2025-10-21 23:05:00+00:00,entered
401,19078,228948,-1,2025-10-23 19:00:00+00:00,2025-10-23 20:00:00+00:00,110521.0,110143.0,58.289830038606816,72.44757488168196,110574.9,2025-10-23 21:00:00+00:00,2025-10-23 21:05:00+00:00,2025-10-23 21:05:00+00:00,entered
402,19150,229812,-1,2025-10-26 19:00:00+00:00,2025-10-26 20:00:00+00:00,113543.9,113533.4,72.3071428617732,82.40763372578685,113665.9,2025-10-26 21:25:00+00:00,2025-10-26 21:30:00+00:00,2025-10-26 21:30:00+00:00,entered
403,19163,229968,-1,2025-10-27 08:00:00+00:00,2025-10-27 09:00:00+00:00,115513.7,114987.5,61.6877636925084,80.6485728358019,115569.0,2025-10-27 09:00:00+00:00,2025-10-27 09:05:00+00:00,2025-10-27 09:05:00+00:00,entered
404,19223,230688,1,2025-10-29 20:00:00+00:00,2025-10-29 21:00:00+00:00,110594.8,111370.9,39.72682128167696,27.337219595984365,110339.5,,,,cancelled_stop
405,19232,230796,1,2025-10-30 05:00:00+00:00,2025-10-30 06:00:00+00:00,108507.1,110188.8,42.40774077020444,28.051884553650382,108362.1,2025-10-30 06:45:00+00:00,2025-10-30 06:50:00+00:00,2025-10-30 06:50:00+00:00,entered
406,19250,231012,1,2025-10-30 23:00:00+00:00,2025-10-31 00:00:00+00:00,107863.8,108261.0,44.4703139779095,29.806266567939502,107550.7,2025-10-31 00:00:00+00:00,2025-10-31 00:05:00+00:00,2025-10-31 00:05:00+00:00,entered
407,19334,232020,1,2025-11-03 11:00:00+00:00,2025-11-03 12:00:00+00:00,106938.9,107745.0,36.594089261092606,20.87623462983798,106916.9,2025-11-03 12:15:00+00:00,2025-11-03 12:20:00+00:00,2025-11-03 12:20:00+00:00,entered
408,19370,232452,1,2025-11-04 23:00:00+00:00,2025-11-05 00:00:00+00:00,101255.8,101436.4,35.82521453008499,23.98696092424798,100840.6,,,,cancelled_stop
409,19435,233232,1,2025-11-07 16:00:00+00:00,2025-11-07 17:00:00+00:00,100750.1,101108.7,47.162106033478615,28.586479429090915,100473.9,2025-11-07 17:00:00+00:00,2025-11-07 17:05:00+00:00,2025-11-07 17:05:00+00:00,entered
410,19496,233964,-1,2025-11-10 05:00:00+00:00,2025-11-10 06:00:00+00:00,106118.3,106054.7,73.21035024067929,81.72180919431264,106428.7,,,,cancelled_stop
411,19538,234468,1,2025-11-11 23:00:00+00:00,2025-11-12 00:00:00+00:00,102954.9,103017.9,34.6741659945085,26.738127004953625,102758.0,,,,cancelled_stop
412,19568,234828,1,2025-11-13 05:00:00+00:00,2025-11-13 06:00:00+00:00,102074.3,103099.7,55.15799244401369,28.285545750544316,101726.5,2025-11-13 06:00:00+00:00,2025-11-13 06:05:00+00:00,2025-11-13 06:05:00+00:00,entered
413,19589,235080,1,2025-11-14 02:00:00+00:00,2025-11-14 03:00:00+00:00,99214.9,99581.5,41.049554312472345,22.905541728822556,99206.2,,,,cancelled_stop
414,19602,235236,1,2025-11-14 15:00:00+00:00,2025-11-14 16:00:00+00:00,96478.7,96751.9,38.57980654557757,21.672208386748338,95800.0,2025-11-14 16:25:00+00:00,2025-11-14 16:30:00+00:00,2025-11-14 16:30:00+00:00,entered
415,19659,235920,1,2025-11-17 00:00:00+00:00,2025-11-17 01:00:00+00:00,94224.4,95264.4,52.648518370708715,26.899735220060364,93733.3,2025-11-17 01:00:00+00:00,2025-11-17 01:05:00+00:00,2025-11-17 01:05:00+00:00,entered
416,19690,236292,1,2025-11-18 07:00:00+00:00,2025-11-18 08:00:00+00:00,89621.3,90455.0,32.99420659496974,21.392094152683356,89313.0,2025-11-18 08:35:00+00:00,2025-11-18 08:40:00+00:00,2025-11-18 08:40:00+00:00,entered
417,19728,236748,1,2025-11-19 21:00:00+00:00,2025-11-19 22:00:00+00:00,89492.8,90568.8,47.01532908234859,28.662269650787053,89415.3,2025-11-19 22:00:00+00:00,2025-11-19 22:05:00+00:00,2025-11-19 22:05:00+00:00,entered
418,19753,237048,1,2025-11-20 22:00:00+00:00,2025-11-20 23:00:00+00:00,87237.6,88026.4,38.54025563871407,20.04855665063768,87170.0,,,,cancelled_stop
419,19768,237228,1,2025-11-21 13:00:00+00:00,2025-11-21 14:00:00+00:00,83223.4,84060.5,38.614780410165686,21.69015972153821,83066.8,2025-11-21 14:35:00+00:00,2025-11-21 14:40:00+00:00,2025-11-21 14:40:00+00:00,entered
420,19826,237924,-1,2025-11-23 23:00:00+00:00,2025-11-24 00:00:00+00:00,87963.0,86803.9,53.87596316901541,71.06052428968671,88049.0,2025-11-24 00:00:00+00:00,2025-11-24 00:05:00+00:00,2025-11-24 00:05:00+00:00,entered
421,19910,238932,-1,2025-11-27 11:00:00+00:00,2025-11-27 12:00:00+00:00,91560.1,91320.1,67.80331458852025,76.89351020152402,91578.2,2025-11-27 12:40:00+00:00,2025-11-27 12:45:00+00:00,2025-11-27 12:45:00+00:00,entered
422,20003,240048,1,2025-12-01 08:00:00+00:00,2025-12-01 09:00:00+00:00,86495.4,86811.5,29.658147544602073,13.649425494242152,86350.0,,,,cancelled_stop
423,20042,240516,-1,2025-12-02 23:00:00+00:00,2025-12-03 00:00:00+00:00,91936.0,91246.6,66.46854801948204,82.32011514092108,91950.0,,,,cancelled_stop
424,20114,241380,1,2025-12-05 23:00:00+00:00,2025-12-06 00:00:00+00:00,89203.2,89284.0,35.26891760858149,21.255374752282137,88900.0,2025-12-06 03:05:00+00:00,2025-12-06 03:10:00+00:00,2025-12-06 03:10:00+00:00,entered
425,20154,241860,1,2025-12-07 15:00:00+00:00,2025-12-07 16:00:00+00:00,88173.4,89504.4,51.719393108334465,29.72830323247797,88123.0,2025-12-07 16:00:00+00:00,2025-12-07 16:05:00+00:00,2025-12-07 16:05:00+00:00,entered
426,20211,242544,-1,2025-12-10 00:00:00+00:00,2025-12-10 01:00:00+00:00,92627.9,92081.1,52.74422674030115,78.24667039945695,92736.6,2025-12-10 01:00:00+00:00,2025-12-10 01:05:00+00:00,2025-12-10 01:05:00+00:00,entered
427,20250,243012,1,2025-12-11 15:00:00+00:00,2025-12-11 16:00:00+00:00,89501.0,89825.6,35.76444352908187,26.98642897868025,89362.2,,,,cancelled_stop
428,20266,243204,-1,2025-12-12 07:00:00+00:00,2025-12-12 08:00:00+00:00,92457.3,92380.5,59.051229474589995,71.32544830116208,92524.9,2025-12-12 09:30:00+00:00,2025-12-12 09:35:00+00:00,2025-12-12 09:35:00+00:00,entered
429,20331,243984,1,2025-12-15 00:00:00+00:00,2025-12-15 01:00:00+00:00,88114.5,88402.0,29.225058402950083,17.141983461550012,88020.0,2025-12-15 01:25:00+00:00,2025-12-15 01:30:00+00:00,2025-12-15 01:30:00+00:00,entered
430,20358,244308,1,2025-12-16 03:00:00+00:00,2025-12-16 04:00:00+00:00,85895.1,85829.1,28.66112141256916,14.83201260698776,85333.0,,,,cancelled_stop
431,20396,244764,-1,2025-12-17 17:00:00+00:00,2025-12-17 18:00:00+00:00,86947.4,86375.2,44.39763630675132,73.58301470576728,87062.5,2025-12-17 18:15:00+00:00,2025-12-17 18:20:00+00:00,2025-12-17 18:20:00+00:00,entered
432,20420,245052,-1,2025-12-18 17:00:00+00:00,2025-12-18 18:00:00+00:00,87980.0,86438.6,43.764257861117294,70.99640272698903,88000.2,2025-12-18 18:00:00+00:00,2025-12-18 18:05:00+00:00,2025-12-18 18:05:00+00:00,entered
433,20488,245868,-1,2025-12-21 13:00:00+00:00,2025-12-21 14:00:00+00:00,88588.3,87633.3,38.318406878727245,70.48933420607291,88671.0,2025-12-21 14:00:00+00:00,2025-12-21 14:05:00+00:00,2025-12-21 14:05:00+00:00,entered
434,20515,246192,-1,2025-12-22 16:00:00+00:00,2025-12-22 17:00:00+00:00,89677.8,89512.6,57.304573291384244,77.9958265767177,90084.8,2025-12-22 17:00:00+00:00,2025-12-22 17:05:00+00:00,2025-12-22 17:05:00+00:00,entered
435,20539,246480,1,2025-12-23 16:00:00+00:00,2025-12-23 17:00:00+00:00,87399.9,87942.5,49.08846161693072,28.744692320867998,87268.5,2025-12-23 17:00:00+00:00,2025-12-23 17:05:00+00:00,2025-12-23 17:05:00+00:00,entered
436,20676,248124,-1,2025-12-29 09:00:00+00:00,2025-12-29 10:00:00+00:00,89519.5,88082.1,43.50803388805963,89.55133709378414,89578.7,2025-12-29 10:00:00+00:00,2025-12-29 10:05:00+00:00,2025-12-29 10:05:00+00:00,entered
437,20708,248508,-1,2025-12-30 17:00:00+00:00,2025-12-30 18:00:00+00:00,88708.8,88339.9,57.24538995259493,73.88755678105892,88865.9,,,,occupied_skip
438,20781,249384,-1,2026-01-02 18:00:00+00:00,2026-01-02 19:00:00+00:00,90317.0,89717.7,60.16115390667238,75.16404609057295,90512.3,2026-01-02 20:50:00+00:00,2026-01-02 20:55:00+00:00,2026-01-02 20:55:00+00:00,entered
439,20817,249816,-1,2026-01-04 06:00:00+00:00,2026-01-04 07:00:00+00:00,91446.3,91190.3,66.75353119667591,78.96977618870585,91806.0,2026-01-04 12:10:00+00:00,2026-01-04 12:15:00+00:00,2026-01-04 12:15:00+00:00,entered
440,20843,250128,-1,2026-01-05 08:00:00+00:00,2026-01-05 09:00:00+00:00,92479.6,92437.8,63.84427748241657,81.57280010439464,92749.9,,,,cancelled_stop
441,20881,250584,1,2026-01-06 22:00:00+00:00,2026-01-06 23:00:00+00:00,93214.6,93313.3,52.77270318253312,26.231345154526608,92922.4,2026-01-06 23:00:00+00:00,2026-01-06 23:05:00+00:00,2026-01-06 23:05:00+00:00,entered
442,20922,251076,1,2026-01-08 15:00:00+00:00,2026-01-08 16:00:00+00:00,89975.7,90732.3,48.640949498041685,25.957544906558525,89765.0,2026-01-08 16:00:00+00:00,2026-01-08 16:05:00+00:00,2026-01-08 16:05:00+00:00,entered
443,21011,252144,-1,2026-01-12 08:00:00+00:00,2026-01-12 09:00:00+00:00,91380.0,90713.4,43.28145793035018,76.66390620673289,91598.0,2026-01-12 09:00:00+00:00,2026-01-12 09:05:00+00:00,2026-01-12 09:05:00+00:00,entered
444,21055,252672,-1,2026-01-14 04:00:00+00:00,2026-01-14 05:00:00+00:00,95671.0,95200.3,67.3106988131242,80.79942041551915,95757.0,2026-01-14 06:05:00+00:00,2026-01-14 06:10:00+00:00,2026-01-14 06:10:00+00:00,entered
445,21073,252888,-1,2026-01-14 22:00:00+00:00,2026-01-14 23:00:00+00:00,97504.7,96830.1,62.818752867578716,77.49892554736188,97529.2,2026-01-15 00:05:00+00:00,2026-01-15 00:10:00+00:00,2026-01-15 00:10:00+00:00,entered
446,21119,253440,1,2026-01-16 20:00:00+00:00,2026-01-16 21:00:00+00:00,94959.4,95526.9,52.01033719016823,29.772648416323833,94635.0,2026-01-16 21:00:00+00:00,2026-01-16 21:05:00+00:00,2026-01-16 21:05:00+00:00,entered
447,21182,254196,1,2026-01-19 11:00:00+00:00,2026-01-19 12:00:00+00:00,93010.0,93141.3,38.25026587566736,16.395531398000273,92914.6,2026-01-19 12:35:00+00:00,2026-01-19 12:40:00+00:00,2026-01-19 12:40:00+00:00,entered
448,21219,254640,1,2026-01-21 00:00:00+00:00,2026-01-21 01:00:00+00:00,88387.3,88884.8,26.639705881695065,15.005753685431444,88211.0,2026-01-21 03:40:00+00:00,2026-01-21 03:45:00+00:00,2026-01-21 03:45:00+00:00,entered
449,21325,255912,1,2026-01-25 10:00:00+00:00,2026-01-25 11:00:00+00:00,88360.4,88615.1,37.47856648958518,22.567330487693155,88360.3,2026-01-25 12:45:00+00:00,2026-01-25 12:50:00+00:00,2026-01-25 12:50:00+00:00,entered
450,21340,256092,1,2026-01-26 01:00:00+00:00,2026-01-26 02:00:00+00:00,86807.5,87640.2,45.68573452223389,16.2232332322246,86759.0,2026-01-26 02:00:00+00:00,2026-01-26 02:05:00+00:00,2026-01-26 02:05:00+00:00,entered
451,21439,257280,1,2026-01-30 04:00:00+00:00,2026-01-30 05:00:00+00:00,82631.8,82891.1,29.879830127233532,16.779546919267702,82631.6,,,,cancelled_stop
452,21480,257772,1,2026-01-31 21:00:00+00:00,2026-01-31 22:00:00+00:00,77955.0,78258.1,19.04279925942079,9.724663010073868,77333.0,2026-02-01 00:15:00+00:00,2026-02-01 00:20:00+00:00,2026-02-01 00:20:00+00:00,entered
453,21505,258072,1,2026-02-01 22:00:00+00:00,2026-02-01 23:00:00+00:00,76496.6,77221.6,37.65862964546916,26.781230211528992,76421.4,,,,cancelled_stop
454,21515,258192,1,2026-02-02 08:00:00+00:00,2026-02-02 09:00:00+00:00,76603.9,76831.8,44.246297599392676,28.267362804978944,76576.6,2026-02-02 09:00:00+00:00,2026-02-02 09:05:00+00:00,2026-02-02 09:05:00+00:00,entered
455,21552,258636,1,2026-02-03 21:00:00+00:00,2026-02-03 22:00:00+00:00,76433.3,76199.0,45.01379268740151,23.53289476581459,76069.5,,,,cancelled_stop
456,21578,258948,1,2026-02-04 23:00:00+00:00,2026-02-05 00:00:00+00:00,72507.9,73130.5,38.03499172839583,25.83505779960346,72425.5,,,,cancelled_stop
457,21588,259068,1,2026-02-05 09:00:00+00:00,2026-02-05 10:00:00+00:00,71028.5,71534.1,37.63313520038658,25.895852000684783,71004.8,2026-02-05 10:25:00+00:00,2026-02-05 10:30:00+00:00,2026-02-05 10:30:00+00:00,entered
458,21604,259260,1,2026-02-06 01:00:00+00:00,2026-02-06 02:00:00+00:00,63465.6,65667.5,39.17036734082116,15.862368490588807,63465.1,2026-02-06 02:00:00+00:00,2026-02-06 02:05:00+00:00,2026-02-06 02:05:00+00:00,entered
459,21736,260844,1,2026-02-11 13:00:00+00:00,2026-02-11 14:00:00+00:00,67100.0,67421.9,42.64808799834943,27.83953926316842,66769.2,2026-02-11 14:00:00+00:00,2026-02-11 14:05:00+00:00,2026-02-11 14:05:00+00:00,entered
460,21792,261516,-1,2026-02-13 21:00:00+00:00,2026-02-13 22:00:00+00:00,68745.1,68865.0,67.94622992309182,74.39450509003723,69052.7,,,,cancelled_stop
461,21807,261696,-1,2026-02-14 12:00:00+00:00,2026-02-14 13:00:00+00:00,70468.8,69614.1,61.17511814453014,78.6760464791476,70498.9,2026-02-14 13:25:00+00:00,2026-02-14 13:30:00+00:00,2026-02-14 13:30:00+00:00,entered
462,21831,261984,-1,2026-02-15 12:00:00+00:00,2026-02-15 13:00:00+00:00,70272.5,69282.0,41.232403969879826,72.37381758513452,70400.0,2026-02-15 13:00:00+00:00,2026-02-15 13:05:00+00:00,2026-02-15 13:05:00+00:00,entered
463,21847,262176,1,2026-02-16 04:00:00+00:00,2026-02-16 05:00:00+00:00,68395.1,68840.0,46.83810881680697,29.806981332415916,68388.2,,,,occupied_skip
464,21950,263412,-1,2026-02-20 11:00:00+00:00,2026-02-20 12:00:00+00:00,67915.9,67299.9,50.20266330831094,72.33919140845455,67955.0,2026-02-20 12:00:00+00:00,2026-02-20 12:05:00+00:00,2026-02-20 12:05:00+00:00,entered
465,22018,264228,1,2026-02-23 07:00:00+00:00,2026-02-23 08:00:00+00:00,65726.2,65920.1,41.23576882571493,13.426362770254372,65613.6,,,,cancelled_stop
466,22049,264600,1,2026-02-24 14:00:00+00:00,2026-02-24 15:00:00+00:00,62875.2,63430.0,39.26073651161535,23.471097841655975,62735.3,2026-02-24 15:00:00+00:00,2026-02-24 15:05:00+00:00,2026-02-24 15:05:00+00:00,entered
467,22064,264780,-1,2026-02-25 05:00:00+00:00,2026-02-25 06:00:00+00:00,65431.4,64847.5,53.965443302750195,71.36389544089214,65483.8,2026-02-25 06:55:00+00:00,2026-02-25 07:00:00+00:00,2026-02-25 07:00:00+00:00,entered
468,22082,264996,-1,2026-02-25 23:00:00+00:00,2026-02-26 00:00:00+00:00,68411.4,67966.5,62.6119227012169,85.10364882863598,68666.1,2026-02-26 00:00:00+00:00,2026-02-26 00:05:00+00:00,2026-02-26 00:05:00+00:00,entered
469,22144,265740,1,2026-02-28 13:00:00+00:00,2026-02-28 14:00:00+00:00,63985.8,65075.5,49.238959235423316,19.91303858619743,63860.0,2026-02-28 14:00:00+00:00,2026-02-28 14:05:00+00:00,2026-02-28 14:05:00+00:00,entered
470,22206,266484,-1,2026-03-03 03:00:00+00:00,2026-03-03 04:00:00+00:00,68476.7,68349.9,54.877316201061085,72.06170873647909,68514.7,2026-03-03 04:10:00+00:00,2026-03-03 04:15:00+00:00,2026-03-03 04:15:00+00:00,entered
471,22249,267000,-1,2026-03-04 22:00:00+00:00,2026-03-04 23:00:00+00:00,73275.1,72684.0,64.7495806275367,81.45769142820942,73499.5,2026-03-04 23:05:00+00:00,2026-03-04 23:10:00+00:00,2026-03-04 23:10:00+00:00,entered
472,22299,267600,1,2026-03-07 00:00:00+00:00,2026-03-07 01:00:00+00:00,68076.8,68250.1,31.70013384381099,20.72235081459533,68072.0,,,,cancelled_stop
473,22324,267900,1,2026-03-08 01:00:00+00:00,2026-03-08 02:00:00+00:00,67161.1,67265.5,34.934398757250975,23.091464824235416,67058.1,,,,cancelled_stop
474,22384,268620,-1,2026-03-10 13:00:00+00:00,2026-03-10 14:00:00+00:00,70485.7,69883.2,54.58606687591624,70.93612940914178,70890.0,2026-03-10 14:00:00+00:00,2026-03-10 14:05:00+00:00,2026-03-10 14:05:00+00:00,entered
475,22457,269496,-1,2026-03-13 14:00:00+00:00,2026-03-13 15:00:00+00:00,73342.0,72360.0,60.18017173281502,75.57955568081219,73866.7,2026-03-13 15:45:00+00:00,2026-03-13 15:50:00+00:00,2026-03-13 15:50:00+00:00,entered
476,22522,270276,-1,2026-03-16 07:00:00+00:00,2026-03-16 08:00:00+00:00,73678.0,73428.8,63.80778430777331,78.29799841965138,73896.2,2026-03-16 08:45:00+00:00,2026-03-16 08:50:00+00:00,2026-03-16 08:50:00+00:00,entered
477,22542,270516,-1,2026-03-17 03:00:00+00:00,2026-03-17 04:00:00+00:00,75169.9,74438.8,56.30090158897374,76.21080093535342,75298.1,2026-03-17 04:00:00+00:00,2026-03-17 04:05:00+00:00,2026-03-17 04:05:00+00:00,entered
478,22586,271044,1,2026-03-18 23:00:00+00:00,2026-03-19 00:00:00+00:00,71114.9,71211.6,31.604506149863496,21.008293438343458,71026.9,,,,cancelled_stop
479,22596,271164,1,2026-03-19 09:00:00+00:00,2026-03-19 10:00:00+00:00,69952.2,70461.2,34.39559414004806,22.290548580267853,69936.4,,,,cancelled_stop
480,22671,272064,1,2026-03-22 12:00:00+00:00,2026-03-22 13:00:00+00:00,68182.1,68615.7,33.63315035926284,19.42141869598798,68160.2,2026-03-22 15:15:00+00:00,2026-03-22 15:20:00+00:00,2026-03-22 15:20:00+00:00,entered
481,22685,272232,1,2026-03-23 02:00:00+00:00,2026-03-23 03:00:00+00:00,67881.3,68275.9,43.6518977390809,23.92988010783499,67767.6,2026-03-23 03:00:00+00:00,2026-03-23 03:05:00+00:00,2026-03-23 03:05:00+00:00,entered
482,22702,272436,-1,2026-03-23 19:00:00+00:00,2026-03-23 20:00:00+00:00,71041.1,70643.7,59.32598610799851,74.23487179249626,71213.0,2026-03-23 23:15:00+00:00,2026-03-23 23:20:00+00:00,2026-03-23 23:20:00+00:00,entered
483,22768,273228,1,2026-03-26 13:00:00+00:00,2026-03-26 14:00:00+00:00,69400.1,69614.1,36.070119137508776,25.325581392930857,69172.9,,,,cancelled_stop
484,22775,273312,1,2026-03-26 20:00:00+00:00,2026-03-26 21:00:00+00:00,68507.0,68972.6,36.740273126585265,22.804031584746838,68400.0,2026-03-27 01:50:00+00:00,2026-03-27 01:55:00+00:00,2026-03-27 01:55:00+00:00,entered
485,22800,273612,1,2026-03-27 21:00:00+00:00,2026-03-27 22:00:00+00:00,65987.5,66049.9,26.916595346919237,14.249169816698611,65976.6,,,,cancelled_stop
486,23025,276312,-1,2026-04-06 06:00:00+00:00,2026-04-06 07:00:00+00:00,69169.3,68948.0,69.23914094826773,83.19484645468567,69327.7,,,,cancelled_stop
487,23077,276936,-1,2026-04-08 10:00:00+00:00,2026-04-08 11:00:00+00:00,71672.1,71462.4,64.39691411021685,78.2510340553941,71780.0,,,,cancelled_stop
488,23162,277956,-1,2026-04-11 23:00:00+00:00,2026-04-12 00:00:00+00:00,73341.1,73014.7,51.46472552751096,71.26231465549867,73341.2,2026-04-12 00:00:00+00:00,2026-04-12 00:05:00+00:00,2026-04-12 00:05:00+00:00,entered
