signal_i,signal_bar_open,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,status,arm,trade_key,symbol,asset,timeframe,matched,reason,control_signal_i,control_signal_bar_open,control_net_r,control_net_return,control_exit_time,month,vol_bin,fold,box_entry_i,bars_after_v9,source,parent_signal_close,parent_known_stop,parent_close_risk,signal_close_price,extension,extension_pass,gate_reason,efficiency6,signal_close,cohort,hold_h,net_bp,gross_bp,change
3323,2025-07-10 20:00:00+00:00,3324,2025-07-11 00:00:00+00:00,4.8807,4.5402000000000005,0.3404999999999996,0.069764582949167,3402,2025-07-24 00:00:00+00:00,4.8086,opposite_v6_next_open,-0.0147724711619234,-0.0167724711619234,-0.211747430249633,-0.2404152716593247,False,2.284581497797359,closed,box_any,binance_um:APTUSDT:4h:box_any:3323,APTUSDT,APT,4h,True,matched,3304.0,2025-07-07 16:00:00+00:00,2.4554809897404923,0.0911576824842048,2025-07-23 16:00:00+00:00,2025-07,2.0,earlier,3317,6,chart,4.638,4.3994,0.2385999999999999,4.8807,1.0171835708298416,False,extension_gt1,0.6429139072847679,2025-07-11 00:00:00+00:00,earlier,312.0,-167.724711619234,-147.724711619234,removed
4995,2026-04-15 12:00:00+00:00,4996,2026-04-15 16:00:00+00:00,1.853,1.722,0.131,0.0706961683756071,5042,2026-04-23 08:00:00+00:00,1.916,trailing_stop,0.0339989206691853,0.0319989206691853,0.4809160305343539,0.452625954198476,False,3.458015267175573,closed,box_any,binance_um:ARUSDT:4h:box_any:4995,ARUSDT,AR,4h,True,matched,5060.0,2026-04-26 08:00:00+00:00,-1.0421684210526314,-0.0494288567149275,2026-04-27 12:00:00+00:00,2026-04,3.0,later,4992,3,chart,1.766,1.685,0.0809999999999999,1.853,1.0740740740740742,False,extension_gt1,0.4431818181818187,2026-04-15 16:00:00+00:00,later,184.0,319.989206691853,339.989206691853,removed
1605,2024-09-27 12:00:00+00:00,1606,2024-09-27 16:00:00+00:00,26.29,25.45,0.8399999999999999,0.0319513122860403,1610,2024-09-28 08:00:00+00:00,25.45,initial_stop,-0.0319513122860403,-0.0339513122860403,-1.0,-1.062595238095238,False,0.1666666666666673,closed,box_any,binance_um:DASHUSDT:4h:box_any:1605,DASHUSDT,DASH,4h,True,matched,1616.0,2024-09-29 08:00:00+00:00,-1.0518979591836748,-0.0405371608336611,2024-09-30 20:00:00+00:00,2024-09,2.0,earlier,1557,48,chart,24.95,23.67,1.2799999999999976,26.29,1.0468750000000018,False,extension_gt1,0.4516129032258018,2024-09-27 16:00:00+00:00,earlier,16.0,-339.513122860403,-319.513122860403,removed
3378,2025-07-20 00:00:00+00:00,3379,2025-07-20 04:00:00+00:00,24.58,23.1,1.4799999999999969,0.0602115541090316,3401,2025-07-23 20:00:00+00:00,23.1,initial_stop,-0.0602115541090315,-0.0622115541090315,-0.9999999999999992,-1.0332162162162155,False,0.9391891891891916,closed,box_any,binance_um:DASHUSDT:4h:box_any:3378,DASHUSDT,DASH,4h,True,matched,3444.0,2025-07-31 00:00:00+00:00,-1.0275796178343952,-0.0745173210161661,2025-08-01 20:00:00+00:00,2025-07,3.0,earlier,3317,61,chart,20.71,19.75,0.9600000000000009,24.58,4.031249999999994,False,extension_gt1,0.4424242424242409,2025-07-20 04:00:00+00:00,earlier,88.0,-622.115541090315,-602.115541090315,removed
1858,2024-11-08 16:00:00+00:00,1859,2024-11-08 20:00:00+00:00,3.91,3.66,0.25,0.0639386189258312,1885,2024-11-13 04:00:00+00:00,3.9121,trailing_stop,0.0005370843989769,-0.001462915601023,0.0083999999999991,-0.0228800000000008,False,3.0,closed,box_any,binance_um:FILUSDT:4h:box_any:1858,FILUSDT,FIL,4h,True,matched,1859.0,2024-11-08 20:00:00+00:00,-0.0474979757085016,-0.0029959141981613,2024-11-13 04:00:00+00:00,2024-11,3.0,earlier,1847,11,chart,3.711,3.5207,0.1902999999999997,3.91,1.0457172884918582,False,extension_gt1,0.5648854961832066,2024-11-08 20:00:00+00:00,earlier,104.0,-14.62915601023,5.370843989769,removed
3750,2025-09-20 00:00:00+00:00,3751,2025-09-20 04:00:00+00:00,3.099,2.9090000000000003,0.1899999999999999,0.0613101000322684,3763,2025-09-22 04:00:00+00:00,2.9090000000000003,initial_stop,-0.0613101000322684,-0.0633101000322684,-1.0,-1.0326210526315789,False,0.9473684210526304,closed,box_any,binance_um:NEARUSDT:4h:box_any:3750,NEARUSDT,NEAR,4h,True,matched,3765.0,2025-09-22 12:00:00+00:00,-1.0286138613861382,-0.0718961937716262,2025-09-26 04:00:00+00:00,2025-09,3.0,later,3737,13,htf,2.823,2.634,0.189,3.099,1.4603174603174611,False,extension_gt1,-0.7704918032786853,2025-09-20 04:00:00+00:00,later,48.0,-633.1010003226841,-613.1010003226841,removed
4817,2026-03-16 20:00:00+00:00,4818,2026-03-17 00:00:00+00:00,1.3772,1.2949000000000002,0.0822999999999998,0.0597589311646818,4827,2026-03-18 12:00:00+00:00,1.2949000000000002,initial_stop,-0.0597589311646817,-0.0617589311646817,-0.9999999999999992,-1.0334678007290394,False,0.1883353584447157,closed,box_any,binance_um:PENDLEUSDT:4h:box_any:4817,PENDLEUSDT,PENDLE,4h,True,matched,4789.0,2026-03-12 04:00:00+00:00,-1.0454808362369343,-0.0459745652340457,2026-03-12 12:00:00+00:00,2026-03,3.0,later,4778,39,chart,1.2758,1.2001000000000002,0.0756999999999998,1.3772,1.3394980184940568,False,extension_gt1,0.920086393088552,2026-03-17 00:00:00+00:00,later,36.0,-617.589311646817,-597.589311646817,removed
3324,2025-07-11 00:00:00+00:00,3325,2025-07-11 04:00:00+00:00,165.11,154.89,10.22,0.0618981285203803,3403,2025-07-24 04:00:00+00:00,183.11,trailing_stop,0.1090182302707285,0.1070182302707285,1.7612524461839525,1.7289412915851263,False,4.044031311154598,closed,box_any,binance_um:SOLUSDT:4h:box_any:3324,SOLUSDT,SOL,4h,True,matched,3307.0,2025-07-08 04:00:00+00:00,7.370478935698467,0.2222428294444074,2025-07-24 04:00:00+00:00,2025-07,2.0,earlier,3316,8,htf,157.22,149.93,7.289999999999992,165.11,1.0823045267489744,False,extension_gt1,0.7310924369747905,2025-07-11 04:00:00+00:00,earlier,312.0,1070.182302707285,1090.182302707285,removed
4398,2026-01-06 00:00:00+00:00,4399,2026-01-06 04:00:00+00:00,0.573,0.5313,0.0416999999999999,0.0727748691099475,4476,2026-01-19 00:00:00+00:00,0.5313,initial_stop,-0.0727748691099475,-0.0747748691099475,-0.9999999999999998,-1.027482014388489,False,1.582733812949643,closed,box_any,binance_um:XTZUSDT:4h:box_any:4398,XTZUSDT,XTZ,4h,True,matched,4521.0,2026-01-26 12:00:00+00:00,-0.520774193548385,-0.028223776223776,2026-01-27 08:00:00+00:00,2026-01,3.0,later,4360,38,htf,0.521,0.4816,0.0393999999999999,0.574,1.345177664974618,False,extension_gt1,0.627906976744185,2026-01-06 04:00:00+00:00,later,308.0,-747.7486910994751,-727.748691099475,removed
4945,2026-04-07 04:00:00+00:00,4946,2026-04-07 08:00:00+00:00,263.18,246.59,16.590000000000003,0.063036704916787,5014,2026-04-18 16:00:00+00:00,318.86,trailing_stop,0.2115662284368114,0.2095662284368113,3.3562386980108503,3.3245111512959618,False,7.885473176612415,closed,box_any,binance_um:ZECUSDT:4h:box_any:4945,ZECUSDT,ZEC,4h,True,matched,4956.0,2026-04-09 00:00:00+00:00,0.002270842149809,0.000168651978502,2026-04-18 16:00:00+00:00,2026-04,3.0,later,4903,42,chart,229.99,216.23,13.759999999999993,263.18,2.4120639534883734,False,extension_gt1,0.5094152626362741,2026-04-07 08:00:00+00:00,later,272.0,2095.662284368113,2115.662284368114,removed
