sample_id,symbol,class_status,box_status,split,window_start_time,decision_time,original_source_path,matching_current_sources,current_window_ohlcv_agreement,recovered_image_path,image_exact_sha,recovered_source_path,numeric_timestamp_link,full_historical_ohlc_parity,core_start_time,core_end_time,post_core_visible_bars,original_window_start_bar,original_window_end_bar,recovered_window_start_bar,recovered_window_end_bar
okx_PENGU_USDT_SWAP_031960__b0,PENGU_USDT_SWAP,confirmed,rule_verified,val,2026-05-02 20:45:00+00:00,2026-05-02 23:45:00+00:00,data/kline_fetched/okx_PENGU_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_PENGU_USDT_SWAP_031960__b0.png,True,data/kline_deep/okx_PENGU_USDT_SWAP_15m_54916.csv,True,unverified_no_original_source_sha,2026-05-02 22:00:00+00:00,2026-05-02 23:00:00+00:00,3.0,32085,32097,48116,48128
neg_okx_PEPE_USDT_SWAP_023560__b0,PEPE_USDT_SWAP,rejected,none,train,2025-10-16 13:15:00+00:00,2025-10-16 16:30:00+00:00,data/kline_fetched/okx_PEPE_USDT_SWAP_15m_41174.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_PEPE_USDT_SWAP_023560__b0.png,True,data/kline_deep/okx_PEPE_USDT_SWAP_15m_111988.csv,True,unverified_no_original_source_sha,,,,13046,13059,86150,86163
ownerno_hardneg200_v1_T072,PI_USDT_SWAP,rejected,none,train,2026-01-14 20:45:00+00:00,2026-01-15 01:00:00+00:00,data/kline_fetched/okx_PI_USDT_SWAP_15m_41174.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T072.png,True,data/kline_deep/okx_PI_USDT_SWAP_15m_48704.csv,True,unverified_no_original_source_sha,,,,21716,21733,31535,31552
neg_okx_PI_USDT_SWAP_017660__b0,PI_USDT_SWAP,rejected,none,train,2025-09-16 05:15:00+00:00,2025-09-16 09:00:00+00:00,data/kline_fetched/okx_PI_USDT_SWAP_15m_41174.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_PI_USDT_SWAP_017660__b0.png,True,data/kline_deep/okx_PI_USDT_SWAP_15m_48704.csv,True,unverified_no_original_source_sha,,,,10134,10149,19953,19968
neg_PLUME_USDT_SWAP_014130__b0,PLUME_USDT_SWAP,rejected,none,train,2025-08-01 13:15:00+00:00,2025-08-01 17:15:00+00:00,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_PLUME_USDT_SWAP_014130__b0.png,True,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41903.csv,True,unverified_no_original_source_sha,,,,5649,5665,5649,5665
PLUME_USDT_SWAP_023084__b0,PLUME_USDT_SWAP,confirmed,rule_verified,train,2026-01-28 22:15:00+00:00,2026-01-29 01:30:00+00:00,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/PLUME_USDT_SWAP_023084__b0.png,True,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41903.csv,True,unverified_no_original_source_sha,2026-01-28 23:30:00+00:00,2026-01-29 00:45:00+00:00,3.0,22965,22978,22965,22978
okx_PLUME_USDT_SWAP_010760__b0,PLUME_USDT_SWAP,confirmed,rule_verified,train,2025-09-24 20:45:00+00:00,2025-09-25 00:15:00+00:00,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_PLUME_USDT_SWAP_010760__b0.png,True,data/kline_fetched/okx_PLUME_USDT_SWAP_15m_41903.csv,True,unverified_no_original_source_sha,2025-09-24 22:00:00+00:00,2025-09-24 23:30:00+00:00,3.0,10863,10877,10863,10877
PNUT_USDT_SWAP_025084__b0,PNUT_USDT_SWAP,confirmed,rule_verified,train,2026-02-18 09:30:00+00:00,2026-02-18 12:45:00+00:00,data/kline_fetched/okx_PNUT_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/PNUT_USDT_SWAP_025084__b0.png,True,data/kline_fetched/okx_PNUT_USDT_SWAP_15m_41903.csv,True,unverified_no_original_source_sha,2026-02-18 10:45:00+00:00,2026-02-18 12:00:00+00:00,3.0,24930,24943,24930,24943
neg_okx_PNUT_USDT_SWAP_003160__b0,PNUT_USDT_SWAP,rejected,none,train,2025-07-13 04:15:00+00:00,2025-07-13 07:30:00+00:00,data/kline_fetched/okx_PNUT_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_PNUT_USDT_SWAP_003160__b0.png,True,data/kline_fetched/okx_PNUT_USDT_SWAP_15m_41903.csv,True,unverified_no_original_source_sha,,,,3789,3802,3789,3802
okx_PROVE_USDT_SWAP_005360__b0,PROVE_USDT_SWAP,confirmed,rule_verified,train,2025-12-12 12:30:00+00:00,2025-12-12 15:15:00+00:00,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28039.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_PROVE_USDT_SWAP_005360__b0.png,True,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28869.csv,True,unverified_no_original_source_sha,2025-12-12 13:45:00+00:00,2025-12-12 14:30:00+00:00,3.0,5380,5391,5380,5391
PROVE_USDT_SWAP_001730__b0,PROVE_USDT_SWAP,confirmed,rule_verified,train,2025-11-02 22:15:00+00:00,2025-11-03 01:30:00+00:00,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28039.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/PROVE_USDT_SWAP_001730__b0.png,True,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28869.csv,True,unverified_no_original_source_sha,2025-11-02 23:30:00+00:00,2025-11-03 00:45:00+00:00,3.0,1579,1592,1579,1592
okx_PROVE_USDT_SWAP_011760__b0,PROVE_USDT_SWAP,confirmed,rule_verified,train,2026-02-17 02:30:00+00:00,2026-02-17 05:45:00+00:00,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28039.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_PROVE_USDT_SWAP_011760__b0.png,True,data/kline_fetched/okx_PROVE_USDT_SWAP_15m_28869.csv,True,unverified_no_original_source_sha,2026-02-17 03:45:00+00:00,2026-02-17 05:00:00+00:00,3.0,11772,11785,11772,11785
okx_PUMP_USDT_SWAP_006760__b0,PUMP_USDT_SWAP,confirmed,rule_verified,train,2025-09-24 17:45:00+00:00,2025-09-24 21:00:00+00:00,data/kline_fetched/okx_PUMP_USDT_SWAP_15m_37135.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_PUMP_USDT_SWAP_006760__b0.png,True,data/kline_fetched/okx_PUMP_USDT_SWAP_15m_37965.csv,True,unverified_no_original_source_sha,2025-09-24 19:00:00+00:00,2025-09-24 20:15:00+00:00,3.0,6913,6926,6913,6926
okx_RESOLV_USDT_SWAP_007760__b0,RESOLV_USDT_SWAP,confirmed,rule_verified,train,2025-08-31 21:30:00+00:00,2025-09-01 00:30:00+00:00,data/kline_fetched/okx_RESOLV_USDT_SWAP_15m_40412.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_RESOLV_USDT_SWAP_007760__b0.png,True,data/kline_fetched/okx_RESOLV_USDT_SWAP_15m_41241.csv,True,unverified_no_original_source_sha,2025-08-31 22:45:00+00:00,2025-08-31 23:45:00+00:00,3.0,7900,7912,7900,7912
RSR_USDT_SWAP_005330__b0,RSR_USDT_SWAP,confirmed,rule_verified,train,2025-07-28 11:30:00+00:00,2025-07-28 14:30:00+00:00,data/kline_fetched/okx_RSR_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/RSR_USDT_SWAP_005330__b0.png,True,data/kline_fetched/okx_RSR_USDT_SWAP_15m_41902.csv,True,unverified_no_original_source_sha,2025-07-28 12:45:00+00:00,2025-07-28 13:45:00+00:00,3.0,5257,5269,5257,5269
RVN_USDT_SWAP_028483__b0,RVN_USDT_SWAP,confirmed,rule_verified,val,2026-03-26 00:00:00+00:00,2026-03-26 04:30:00+00:00,data/kline_fetched/okx_RVN_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/RVN_USDT_SWAP_028483__b0.png,True,data/kline_fetched/okx_RVN_USDT_SWAP_15m_41902.csv,True,unverified_no_original_source_sha,2026-03-26 01:45:00+00:00,2026-03-26 03:15:00+00:00,5.0,28347,28365,28347,28365
neg_SAPIEN_USDT_SWAP_001330__b0,SAPIEN_USDT_SWAP,rejected,none,train,2025-12-02 01:15:00+00:00,2025-12-02 05:00:00+00:00,data/kline_fetched/okx_SAPIEN_USDT_SWAP_15m_26119.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_SAPIEN_USDT_SWAP_001330__b0.png,True,data/kline_fetched/okx_SAPIEN_USDT_SWAP_15m_26948.csv,True,unverified_no_original_source_sha,,,,2454,2469,2454,2469
neg_SENT_USDT_SWAP_000730__b0,SENT_USDT_SWAP,rejected,none,train,2025-11-19 07:45:00+00:00,2025-11-19 10:30:00+00:00,data/kline_fetched/okx_SENT_USDT_SWAP_15m_25338.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_SENT_USDT_SWAP_000730__b0.png,True,data/kline_fetched/okx_SENT_USDT_SWAP_15m_26167.csv,True,unverified_no_original_source_sha,,,,451,462,451,462
neg_okx_SIGN_USDT_SWAP_019860__b0,SIGN_USDT_SWAP,rejected,none,train,2025-09-30 08:00:00+00:00,2025-09-30 11:45:00+00:00,data/kline_fetched/okx_SIGN_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_SIGN_USDT_SWAP_019860__b0.png,True,data/kline_fetched/okx_SIGN_USDT_SWAP_15m_41902.csv,True,unverified_no_original_source_sha,,,,11387,11402,11387,11402
neg_okx_SOL_USDT_SWAP_028860__b0,SOL_USDT_SWAP,rejected,none,val,2026-03-21 18:45:00+00:00,2026-03-21 21:45:00+00:00,data/kline_fetched/okx_SOL_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/neg_okx_SOL_USDT_SWAP_028860__b0.png,True,data/kline_deep/okx_SOL_USDT_SWAP_15m_158499.csv,True,unverified_no_original_source_sha,,,,28044,28056,147658,147670
SPX_USDT_SWAP_022308__b0,SPX_USDT_SWAP,confirmed,rule_verified,train,2026-03-05 12:30:00+00:00,2026-03-05 15:45:00+00:00,data/kline_fetched/okx_SPX_USDT_SWAP_15m_36898.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/SPX_USDT_SWAP_022308__b0.png,True,data/kline_fetched/okx_SPX_USDT_SWAP_15m_37727.csv,True,unverified_no_original_source_sha,2026-03-05 13:45:00+00:00,2026-03-05 15:00:00+00:00,3.0,22206,22219,22206,22219
SPX_USDT_SWAP_010930__b0,SPX_USDT_SWAP,rejected,none,train,2025-11-07 14:00:00+00:00,2025-11-07 17:30:00+00:00,data/kline_fetched/okx_SPX_USDT_SWAP_15m_36898.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/SPX_USDT_SWAP_010930__b0.png,True,data/kline_fetched/okx_SPX_USDT_SWAP_15m_37727.csv,True,unverified_no_original_source_sha,,,,10884,10898,10884,10898
okx_STX_USDT_SWAP_008460__b1,STX_USDT_SWAP,confirmed,rule_verified,train,2025-08-31 19:45:00+00:00,2025-08-31 23:30:00+00:00,data/kline_fetched/okx_STX_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_STX_USDT_SWAP_008460__b1.png,True,data/kline_fetched/okx_STX_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,2025-08-31 21:00:00+00:00,2025-08-31 22:30:00+00:00,4.0,8553,8568,8553,8568
okx_SUI_USDT_SWAP_004260__b0,SUI_USDT_SWAP,confirmed,rule_verified,train,2025-07-18 11:30:00+00:00,2025-07-18 14:30:00+00:00,data/kline_fetched/okx_SUI_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_SUI_USDT_SWAP_004260__b0.png,True,data/kline_deep/okx_SUI_USDT_SWAP_15m_111797.csv,True,unverified_no_original_source_sha,2025-07-18 12:45:00+00:00,2025-07-18 13:45:00+00:00,3.0,4399,4411,77311,77323
neg_SUSHI_USDT_SWAP_015930__b0,SUSHI_USDT_SWAP,rejected,none,train,2025-10-29 15:00:00+00:00,2025-10-29 17:45:00+00:00,data/kline_fetched/okx_SUSHI_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_SUSHI_USDT_SWAP_015930__b0.png,True,data/kline_fetched/okx_SUSHI_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,,,,14198,14209,14198,14209
ownerno_early300_v1_S234,S_USDT_SWAP,rejected,none,train,2025-06-15 03:00:00+00:00,2025-06-15 07:00:00+00:00,data/kline_fetched/okx_S_USDT_SWAP_15m_41073.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_early300_v1_S234.png,True,data/kline_fetched/okx_S_USDT_SWAP_15m_41902.csv,True,unverified_no_original_source_sha,,,,1095,1111,1095,1111
TAO_USDT_SWAP_007930__b1,TAO_USDT_SWAP,confirmed,rule_verified,train,2025-08-25 00:30:00+00:00,2025-08-25 04:15:00+00:00,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/TAO_USDT_SWAP_007930__b1.png,True,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,2025-08-25 01:45:00+00:00,2025-08-25 03:15:00+00:00,4.0,7900,7915,7900,7915
TAO_USDT_SWAP_007930__b0,TAO_USDT_SWAP,confirmed,rule_verified,train,2025-08-24 03:15:00+00:00,2025-08-24 06:30:00+00:00,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/TAO_USDT_SWAP_007930__b0.png,True,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,2025-08-24 04:30:00+00:00,2025-08-24 05:45:00+00:00,3.0,7815,7828,7815,7828
TAO_USDT_SWAP_031082__b0,TAO_USDT_SWAP,rejected,none,val,2026-04-22 23:00:00+00:00,2026-04-23 02:15:00+00:00,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/TAO_USDT_SWAP_031082__b0.png,True,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,,,,31030,31043,31030,31043
TAO_USDT_SWAP_012930__b0,TAO_USDT_SWAP,confirmed,rule_verified,train,2025-10-15 10:15:00+00:00,2025-10-15 14:15:00+00:00,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/TAO_USDT_SWAP_012930__b0.png,True,data/kline_fetched/okx_TAO_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,2025-10-15 11:45:00+00:00,2025-10-15 13:15:00+00:00,4.0,12835,12851,12835,12851
okx_THETA_USDT_SWAP_008760__b0,THETA_USDT_SWAP,confirmed,rule_verified,train,2025-09-04 00:00:00+00:00,2025-09-04 03:00:00+00:00,data/kline_fetched/okx_THETA_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_THETA_USDT_SWAP_008760__b0.png,True,data/kline_fetched/okx_THETA_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,2025-09-04 01:15:00+00:00,2025-09-04 02:15:00+00:00,3.0,8858,8870,8858,8870
neg_THETA_USDT_SWAP_007330__b0,THETA_USDT_SWAP,rejected,none,train,2025-08-08 19:15:00+00:00,2025-08-08 23:00:00+00:00,data/kline_fetched/okx_THETA_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_THETA_USDT_SWAP_007330__b0.png,True,data/kline_fetched/okx_THETA_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,,,,6343,6358,6343,6358
ownerno_newblocks200_v3_M078,TIA_USDT_SWAP,rejected,none,train,2025-06-15 00:15:00+00:00,2025-06-15 04:15:00+00:00,data/kline_fetched/okx_TIA_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_newblocks200_v3_M078.png,True,data/kline_deep/okx_TIA_USDT_SWAP_15m_94555.csv,True,unverified_no_original_source_sha,,,,1186,1202,56856,56872
neg_okx_TRB_USDT_SWAP_020060__b0,TRB_USDT_SWAP,rejected,none,train,2026-03-02 03:30:00+00:00,2026-03-02 06:15:00+00:00,data/kline_fetched/okx_TRB_USDT_SWAP_15m_41072.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_TRB_USDT_SWAP_020060__b0.png,True,data/kline_fetched/okx_TRB_USDT_SWAP_15m_41901.csv,True,unverified_no_original_source_sha,,,,26056,26067,26056,26067
okx_TRUMP_USDT_SWAP_026460__b0,TRUMP_USDT_SWAP,confirmed,rule_verified,train,2026-03-05 08:30:00+00:00,2026-03-05 12:30:00+00:00,data/kline_fetched/okx_TRUMP_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_TRUMP_USDT_SWAP_026460__b0.png,True,data/kline_deep/okx_TRUMP_USDT_SWAP_15m_51790.csv,True,unverified_no_original_source_sha,2026-03-05 10:00:00+00:00,2026-03-05 11:30:00+00:00,4.0,26467,26483,39372,39388
TRUMP_USDT_SWAP_013130__b0,TRUMP_USDT_SWAP,confirmed,rule_verified,train,2025-10-15 11:30:00+00:00,2025-10-15 14:45:00+00:00,data/kline_fetched/okx_TRUMP_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/TRUMP_USDT_SWAP_013130__b0.png,True,data/kline_deep/okx_TRUMP_USDT_SWAP_15m_51790.csv,True,unverified_no_original_source_sha,2025-10-15 12:45:00+00:00,2025-10-15 14:00:00+00:00,3.0,12943,12956,25848,25861
okx_TRUMP_USDT_SWAP_031660__b0,TRUMP_USDT_SWAP,rejected,none,val,2026-04-29 09:15:00+00:00,2026-04-29 12:15:00+00:00,data/kline_fetched/okx_TRUMP_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_TRUMP_USDT_SWAP_031660__b0.png,True,data/kline_deep/okx_TRUMP_USDT_SWAP_15m_51790.csv,True,unverified_no_original_source_sha,,,,31750,31762,44655,44667
okx_TRUTH_USDT_SWAP_009460__b0,TRUTH_USDT_SWAP,confirmed,rule_verified,train,2026-03-08 07:30:00+00:00,2026-03-08 10:15:00+00:00,data/kline_fetched/okx_TRUTH_USDT_SWAP_15m_24008.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_TRUTH_USDT_SWAP_009460__b0.png,True,data/kline_fetched/okx_TRUTH_USDT_SWAP_15m_24837.csv,True,unverified_no_original_source_sha,2026-03-08 08:45:00+00:00,2026-03-08 09:30:00+00:00,3.0,9584,9595,9584,9595
okx_TRX_USDT_SWAP_000760__b0,TRX_USDT_SWAP,confirmed,rule_verified,train,2025-06-11 12:45:00+00:00,2025-06-11 16:30:00+00:00,data/kline_fetched/okx_TRX_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_TRX_USDT_SWAP_000760__b0.png,True,data/kline_deep/okx_TRX_USDT_SWAP_15m_158499.csv,True,unverified_no_original_source_sha,2025-06-11 14:00:00+00:00,2025-06-11 15:30:00+00:00,4.0,852,867,120465,120480
ownerno_hardneg200_v1_T006,TRX_USDT_SWAP,rejected,none,train,2025-11-14 21:30:00+00:00,2025-11-15 01:45:00+00:00,data/kline_fetched/okx_TRX_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T006.png,True,data/kline_deep/okx_TRX_USDT_SWAP_15m_158499.csv,True,unverified_no_original_source_sha,,,,15863,15880,135476,135493
neg_TURBO_USDT_SWAP_008930__b0,TURBO_USDT_SWAP,rejected,none,train,2025-07-27 00:30:00+00:00,2025-07-27 04:00:00+00:00,data/kline_fetched/okx_TURBO_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_TURBO_USDT_SWAP_008930__b0.png,True,data/kline_fetched/okx_TURBO_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,5115,5129,5115,5129
ownerno_expansion200_v2_N051,UMA_USDT_SWAP,rejected,none,train,2026-01-14 20:30:00+00:00,2026-01-15 00:30:00+00:00,data/kline_fetched/okx_UMA_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N051.png,True,data/kline_fetched/okx_UMA_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,21611,21627,21611,21627
USELESS_USDT_SWAP_020920__b0,USELESS_USDT_SWAP,confirmed,rule_verified,train,2026-02-26 09:30:00+00:00,2026-02-26 13:30:00+00:00,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36110.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/USELESS_USDT_SWAP_020920__b0.png,True,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36939.csv,True,unverified_no_original_source_sha,2026-02-26 11:00:00+00:00,2026-02-26 12:30:00+00:00,4.0,20734,20750,20734,20750
ownerno_expansion200_v2_N058,USELESS_USDT_SWAP,rejected,none,train,2025-11-15 05:30:00+00:00,2025-11-15 08:15:00+00:00,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36110.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_expansion200_v2_N058.png,True,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36939.csv,True,unverified_no_original_source_sha,,,,10830,10841,10830,10841
neg_okx_USELESS_USDT_SWAP_002460__b0,USELESS_USDT_SWAP,rejected,none,train,2026-01-17 08:45:00+00:00,2026-01-17 11:45:00+00:00,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36110.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_USELESS_USDT_SWAP_002460__b0.png,True,data/kline_fetched/okx_USELESS_USDT_SWAP_15m_36939.csv,True,unverified_no_original_source_sha,,,,16891,16903,16891,16903
ownerno_early300_v1_S018,VANA_USDT_SWAP,rejected,none,train,2025-09-15 05:45:00+00:00,2025-09-15 08:30:00+00:00,data/kline_fetched/okx_VANA_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_early300_v1_S018.png,True,data/kline_fetched/okx_VANA_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,9936,9947,9936,9947
okx_VANA_USDT_SWAP_028860__b0,VANA_USDT_SWAP,confirmed,rule_verified,val,2026-04-01 23:15:00+00:00,2026-04-02 02:00:00+00:00,data/kline_fetched/okx_VANA_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_VANA_USDT_SWAP_028860__b0.png,True,data/kline_fetched/okx_VANA_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,2026-04-02 00:30:00+00:00,2026-04-02 01:15:00+00:00,3.0,29014,29025,29014,29025
ownerno_hardneg200_v1_T007,WCT_USDT_SWAP,rejected,none,train,2026-01-15 03:00:00+00:00,2026-01-15 07:30:00+00:00,data/kline_fetched/okx_WCT_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T007.png,True,data/kline_fetched/okx_WCT_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,21637,21655,21637,21655
okx_WCT_USDT_SWAP_014560__b0,WCT_USDT_SWAP,confirmed,rule_verified,train,2025-11-02 11:45:00+00:00,2025-11-02 15:30:00+00:00,data/kline_fetched/okx_WCT_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_WCT_USDT_SWAP_014560__b0.png,True,data/kline_fetched/okx_WCT_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,2025-11-02 13:00:00+00:00,2025-11-02 14:30:00+00:00,4.0,14568,14583,14568,14583
neg_WET_USDT_SWAP_005144__b0,WET_USDT_SWAP,rejected,none,train,2026-01-25 06:45:00+00:00,2026-01-25 11:00:00+00:00,data/kline_fetched/okx_WET_USDT_SWAP_15m_22934.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_WET_USDT_SWAP_005144__b0.png,True,data/kline_fetched/okx_WET_USDT_SWAP_15m_23763.csv,True,unverified_no_original_source_sha,,,,4475,4492,4475,4492
okx_WLD_USDT_SWAP_025860__b0,WLD_USDT_SWAP,rejected,none,train,2026-02-27 09:30:00+00:00,2026-02-27 13:30:00+00:00,data/kline_fetched/okx_WLD_USDT_SWAP_15m_41174.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_WLD_USDT_SWAP_025860__b0.png,True,data/kline_deep/okx_WLD_USDT_SWAP_15m_104087.csv,True,unverified_no_original_source_sha,,,,25894,25910,91095,91111
